season,match_name,fullName,runs,strikeRate
2023,SRH v DC,Heinrich Klaasen,31,163.15
2023,SRH v DC,Washington Sundar,24,160
2023,SRH v DC,Marco Jansen,2,66.66
2023,GT v MI,Wriddhiman Saha,4,57.14
2023,GT v MI,Shubman Gill,56,164.7
2023,GT v MI,Hardik Pandya,13,92.85
2023,GT v MI,Vijay Shankar,19,118.75
2023,GT v MI,David Miller,46,209.09
2023,GT v MI,Abhinav Manohar,42,200
2023,GT v MI,Rahul Tewatia,20,400
2023,GT v MI,Rashid Khan,2,200
2023,GT v MI,Rohit Sharma,2,25
2023,GT v MI,Ishan Kishan,13,61.9
2023,GT v MI,Cameron Green,33,126.92
2023,GT v MI,Tilak Varma,2,66.66
2023,GT v MI,Suryakumar Yadav,23,191.66
2023,GT v MI,Tim David,0,0
2023,GT v MI,Nehal Wadhera,40,190.47
2023,GT v MI,Piyush Chawla,18,150
2023,GT v MI,Arjun Tendulkar,13,144.44
2023,GT v MI,Jason Behrendorff,3,75
2023,GT v MI,Riley Meredith,0,0
2023,RCB v KKR,Jason Roy,56,193.1
2023,RCB v KKR,Narayan Jagadeesan,27,93.1
2023,RCB v KKR,Venkatesh Iyer,31,119.23
2023,RCB v KKR,Nitish Rana,48,228.57
2023,RCB v KKR,Andre Russell,1,50
2023,RCB v KKR,Rinku Singh,18,180
2023,RCB v KKR,David Wiese,12,400
2023,RCB v KKR,Virat Kohli,54,145.94
2023,RCB v KKR,Faf du Plessis,17,242.85
2023,RCB v KKR,Shahbaz Ahmed,2,40
2023,RCB v KKR,Glenn Maxwell,5,125
2023,RCB v KKR,Mahipal Lomror,34,188.88
2023,RCB v KKR,Dinesh Karthik,22,122.22
2023,RCB v KKR,Suyash Prabhudessai,10,111.11
2023,RCB v KKR,Wanindu Hasaranga,5,125
2023,RCB v KKR,David Willey,11,110
2023,RCB v KKR,Vijaykumar Vyshak,13,162.5
2023,RR v CSK,Yashasvi Jaiswal,77,179.06
2023,RR v CSK,Jos Buttler,27,128.57
2023,RR v CSK,Sanju Samson,17,100
2023,RR v CSK,Shimron Hetmyer,8,80
2023,RR v CSK,Dhruv Jurel,34,226.66
2023,RR v CSK,Devdutt Padikkal,27,207.69
2023,RR v CSK,Ravichandran Ashwin,1,100
2023,RR v CSK,Ruturaj Gaikwad,47,162.06
2023,RR v CSK,Devon Conway,8,50
2023,RR v CSK,Ajinkya Rahane,15,115.38
2023,RR v CSK,Shivam Dube,52,157.57
2023,RR v CSK,Ambati Rayudu,0,0
2023,RR v CSK,Moeen Ali,23,191.66
2023,RR v CSK,Ravindra Jadeja,23,153.33
2023,PBKS v LSG,KL Rahul,12,133.33
2023,PBKS v LSG,Kyle Mayers,54,225
2023,PBKS v LSG,Ayush Badoni,43,179.16
2023,PBKS v LSG,Marcus Stoinis,72,180
2023,PBKS v LSG,Nicholas Pooran,45,236.84
2023,PBKS v LSG,Deepak Hooda,11,183.33
2023,PBKS v LSG,Krunal Pandya,5,250
2023,PBKS v LSG,Prabhsimran Singh,9,69.23
2023,PBKS v LSG,Shikhar Dhawan,1,50
2023,PBKS v LSG,Atharva Taide,66,183.33
2023,PBKS v LSG,Sikandar Raza,36,163.63
2023,PBKS v LSG,Liam Livingstone,23,164.28
2023,PBKS v LSG,Sam Curran,21,190.9
2023,PBKS v LSG,Jitesh Sharma,24,240
2023,PBKS v LSG,M Shahrukh Khan,6,66.66
2023,PBKS v LSG,Rahul Chahar,0,0
2023,PBKS v LSG,Kagiso Rabada,0,0
2023,PBKS v LSG,Arshdeep Singh,2,100
2023,KKR v GT,Narayan Jagadeesan,19,126.66
2023,KKR v GT,Rahmanullah Gurbaz,81,207.69
2023,KKR v GT,Shardul Thakur,0,0
2023,KKR v GT,Venkatesh Iyer,11,78.57
2023,KKR v GT,Nitish Rana,4,133.33
2023,KKR v GT,Rinku Singh,19,95
2023,KKR v GT,Andre Russell,34,178.94
2023,KKR v GT,David Wiese,8,133.33
2023,KKR v GT,Wriddhiman Saha,10,100
2023,KKR v GT,Shubman Gill,49,140
2023,KKR v GT,Hardik Pandya,26,130
2023,KKR v GT,Vijay Shankar,51,212.5
2023,KKR v GT,David Miller,32,177.77
2023,DC v SRH,Abhishek Sharma,67,186.11
2023,DC v SRH,Mayank Agarwal,5,83.33
2023,DC v SRH,Rahul Tripathi,10,166.66
2023,DC v SRH,Aiden Markram,8,61.53
2023,DC v SRH,Harry Brook,0,0
2023,DC v SRH,Heinrich Klaasen,53,196.29
2023,DC v SRH,Abdul Samad,28,133.33
2023,DC v SRH,Akeal Hosein,16,160
2023,DC v SRH,David Warner,0,0
2023,DC v SRH,Phil Salt,59,168.57
2023,DC v SRH,Mitchell Marsh,63,161.53
2023,DC v SRH,Manish Pandey,1,33.33
2023,DC v SRH,Priyam Garg,12,133.33
2023,DC v SRH,Sarfaraz Khan,9,90
2023,DC v SRH,Axar Patel,29,207.14
2023,DC v SRH,Ripal Patel,11,137.5
2023,CSK v PBKS,Ruturaj Gaikwad,37,119.35
2023,CSK v PBKS,Devon Conway,92,176.92
2023,CSK v PBKS,Shivam Dube,28,164.7
2023,CSK v PBKS,Moeen Ali,10,166.66
2023,CSK v PBKS,Ravindra Jadeja,12,120
2023,CSK v PBKS,MS Dhoni,13,325
2023,CSK v PBKS,Prabhsimran Singh,42,175
2023,CSK v PBKS,Shikhar Dhawan,28,186.66
2023,CSK v PBKS,Atharva Taide,13,76.47
2023,CSK v PBKS,Liam Livingstone,40,166.66
2023,CSK v PBKS,Sam Curran,29,145
2023,CSK v PBKS,Jitesh Sharma,21,210
2023,CSK v PBKS,M Shahrukh Khan,2,66.66
2023,CSK v PBKS,Sikandar Raza,13,185.71
2023,MI v RR,Yashasvi Jaiswal,124,200
2023,MI v RR,Jos Buttler,18,94.73
2023,MI v RR,Sanju Samson,14,140
2023,MI v RR,Devdutt Padikkal,2,50
2023,MI v RR,Jason Holder,11,122.22
2023,MI v RR,Shimron Hetmyer,8,88.88
2023,MI v RR,Dhruv Jurel,2,66.66
2023,MI v RR,Ravichandran Ashwin,8,160
2023,MI v RR,Trent Boult,0,0
2023,MI v RR,Rohit Sharma,3,60
2023,MI v RR,Ishan Kishan,28,121.73
2023,MI v RR,Cameron Green,44,169.23
2023,MI v RR,Suryakumar Yadav,55,189.65
2023,MI v RR,Tilak Varma,29,138.09
2023,MI v RR,Tim David,45,321.42
2023,LSG v RCB,Virat Kohli,31,103.33
2023,LSG v RCB,Faf du Plessis,44,110
2023,LSG v RCB,Anuj Rawat,9,81.81
2023,LSG v RCB,Glenn Maxwell,4,80
2023,LSG v RCB,Suyash Prabhudessai,6,85.71
2023,LSG v RCB,Dinesh Karthik,16,145.45
2023,LSG v RCB,Mahipal Lomror,3,75
2023,LSG v RCB,Wanindu Hasaranga,8,114.28
2023,LSG v RCB,Karn Sharma,2,100
2023,LSG v RCB,Mohammed Siraj,0,0
2023,LSG v RCB,Josh Hazlewood,1,50
2023,LSG v RCB,Kyle Mayers,0,0
2023,LSG v RCB,Ayush Badoni,4,36.36
2023,LSG v RCB,Krunal Pandya,14,127.27
2023,LSG v RCB,Deepak Hooda,1,50
2023,LSG v RCB,Marcus Stoinis,13,68.42
2023,LSG v RCB,Nicholas Pooran,9,128.57
2023,LSG v RCB,Krishnappa Gowtham,23,176.92
2023,LSG v RCB,Ravi Bishnoi,5,50
2023,LSG v RCB,Amit Mishra,19,63.33
2023,LSG v RCB,Naveen0ul0Haq,13,100
2023,LSG v RCB,KL Rahul,0,0
2023,GT v DC,Phil Salt,0,0
2023,GT v DC,David Warner,2,100
2023,GT v DC,Priyam Garg,10,71.42
2023,GT v DC,Rilee Rossouw,8,133.33
2023,GT v DC,Manish Pandey,1,25
2023,GT v DC,Axar Patel,27,90
2023,GT v DC,Aman Hakim Khan,51,115.9
2023,GT v DC,Ripal Patel,23,176.92
2023,GT v DC,Anrich Nortje,3,50
2023,GT v DC,Kuldeep Yadav,0,0
2023,GT v DC,Wriddhiman Saha,0,0
2023,GT v DC,Shubman Gill,6,85.71
2023,GT v DC,Hardik Pandya,59,111.32
2023,GT v DC,Vijay Shankar,6,66.66
2023,GT v DC,David Miller,0,0
2023,GT v DC,Abhinav Manohar,26,78.78
2023,GT v DC,Rahul Tewatia,20,285.71
2023,GT v DC,Rashid Khan,3,150
2023,LSG v CSK,Manan Vohra,10,90.9
2023,LSG v CSK,Kyle Mayers,14,82.35
2023,LSG v CSK,Karan Sharma,9,56.25
2023,LSG v CSK,Krunal Pandya,0,0
2023,LSG v CSK,Marcus Stoinis,6,150
2023,LSG v CSK,Nicholas Pooran,20,64.51
2023,LSG v CSK,Ayush Badoni,59,178.78
2023,LSG v CSK,Krishnappa Gowtham,1,33.33
2023,PBKS v MI,Prabhsimran Singh,9,128.57
2023,PBKS v MI,Shikhar Dhawan,30,150
2023,PBKS v MI,Matthew Short,27,103.84
2023,PBKS v MI,Liam Livingstone,82,195.23
2023,PBKS v MI,Jitesh Sharma,49,181.48
2023,PBKS v MI,Rohit Sharma,0,0
2023,PBKS v MI,Ishan Kishan,75,182.92
2023,PBKS v MI,Cameron Green,23,127.77
2023,PBKS v MI,Suryakumar Yadav,66,212.9
2023,PBKS v MI,Tim David,19,190
2023,PBKS v MI,Tilak Varma,26,260
2023,SRH v KKR,Jason Roy,20,105.26
2023,SRH v KKR,Rahmanullah Gurbaz,0,0
2023,SRH v KKR,Venkatesh Iyer,7,175
2023,SRH v KKR,Nitish Rana,42,135.48
2023,SRH v KKR,Rinku Singh,46,131.42
2023,SRH v KKR,Andre Russell,24,160
2023,SRH v KKR,Sunil Narine,1,50
2023,SRH v KKR,Shardul Thakur,8,133.33
2023,SRH v KKR,Anukul Roy,13,185.71
2023,SRH v KKR,Harshit Rana,0,0
2023,SRH v KKR,Vaibhav Arora,2,200
2023,SRH v KKR,Abhishek Sharma,9,90
2023,SRH v KKR,Mayank Agarwal,18,163.63
2023,SRH v KKR,Rahul Tripathi,20,222.22
2023,SRH v KKR,Aiden Markram,41,102.5
2023,SRH v KKR,Harry Brook,0,0
2023,SRH v KKR,Heinrich Klaasen,36,180
2023,SRH v KKR,Abdul Samad,21,116.66
2023,SRH v KKR,Marco Jansen,1,25
2023,SRH v KKR,Bhuvneshwar Kumar,5,100
2023,SRH v KKR,Mayank Markande,1,50
2023,RR v GT,Yashasvi Jaiswal,14,127.27
2023,RR v GT,Jos Buttler,8,133.33
2023,RR v GT,Sanju Samson,30,150
2023,RR v GT,Devdutt Padikkal,12,100
2023,RR v GT,Ravichandran Ashwin,2,33.33
2023,RR v GT,Riyan Parag,4,66.66
2023,RR v GT,Shimron Hetmyer,7,53.84
2023,RR v GT,Dhruv Jurel,9,112.5
2023,RR v GT,Trent Boult,15,136.36
2023,RR v GT,Adam Zampa,7,77.77
2023,RR v GT,Sandeep Sharma,2,40
2023,RR v GT,Wriddhiman Saha,41,120.58
2023,RR v GT,Shubman Gill,36,102.85
2023,RR v GT,Hardik Pandya,39,260
2023,CSK v MI,Cameron Green,6,150
2023,CSK v MI,Ishan Kishan,7,77.77
2023,CSK v MI,Rohit Sharma,0,0
2023,CSK v MI,Nehal Wadhera,64,125.49
2023,CSK v MI,Suryakumar Yadav,26,118.18
2023,CSK v MI,Tristan Stubbs,20,95.23
2023,CSK v MI,Tim David,2,50
2023,CSK v MI,Arshad Khan,1,50
2023,CSK v MI,Jofra Archer,3,150
2023,CSK v MI,Piyush Chawla,2,100
2023,CSK v MI,Ruturaj Gaikwad,30,187.5
2023,CSK v MI,Devon Conway,44,104.76
2023,CSK v MI,Ajinkya Rahane,21,123.52
2023,CSK v MI,Ambati Rayudu,12,109.09
2023,CSK v MI,Shivam Dube,26,144.44
2023,CSK v MI,MS Dhoni,2,66.66
2023,DC v RCB,Virat Kohli,55,119.56
2023,DC v RCB,Faf du Plessis,45,140.62
2023,DC v RCB,Glenn Maxwell,0,0
2023,DC v RCB,Mahipal Lomror,54,186.2
2023,DC v RCB,Dinesh Karthik,11,122.22
2023,DC v RCB,Anuj Rawat,8,266.66
2023,DC v RCB,David Warner,22,157.14
2023,DC v RCB,Phil Salt,87,193.33
2023,DC v RCB,Mitchell Marsh,26,152.94
2023,DC v RCB,Rilee Rossouw,35,159.09
2023,DC v RCB,Axar Patel,8,266.66
2023,GT v LSG,Wriddhiman Saha,81,188.37
2023,GT v LSG,Shubman Gill,94,184.31
2023,GT v LSG,Hardik Pandya,25,166.66
2023,GT v LSG,David Miller,21,175
2023,GT v LSG,Kyle Mayers,48,150
2023,GT v LSG,Quinton de Kock,70,170.73
2023,GT v LSG,Deepak Hooda,11,100
2023,GT v LSG,Marcus Stoinis,4,44.44
2023,GT v LSG,Nicholas Pooran,3,50
2023,GT v LSG,Ayush Badoni,21,190.9
2023,GT v LSG,Swapnil Singh,2,50
2023,GT v LSG,Krunal Pandya,0,0
2023,GT v LSG,Ravi Bishnoi,4,80
2023,RR v SRH,Yashasvi Jaiswal,35,194.44
2023,RR v SRH,Jos Buttler,95,161.01
2023,RR v SRH,Sanju Samson,66,173.68
2023,RR v SRH,Shimron Hetmyer,7,140
2023,RR v SRH,Anmolpreet Singh,33,132
2023,RR v SRH,Abhishek Sharma,55,161.76
2023,RR v SRH,Rahul Tripathi,47,162.06
2023,RR v SRH,Heinrich Klaasen,26,216.66
2023,RR v SRH,Aiden Markram,6,120
2023,RR v SRH,Glenn Phillips,25,357.14
2023,RR v SRH,Abdul Samad,17,242.85
2023,RR v SRH,Marco Jansen,3,150
2023,KKR v PBKS,Prabhsimran Singh,12,150
2023,KKR v PBKS,Shikhar Dhawan,57,121.27
2023,KKR v PBKS,Bhanuka Rajapaksa,0,0
2023,KKR v PBKS,Liam Livingstone,15,166.66
2023,KKR v PBKS,Jitesh Sharma,21,116.66
2023,KKR v PBKS,Sam Curran,4,44.44
2023,KKR v PBKS,Rishi Dhawan,19,172.72
2023,KKR v PBKS,M Shahrukh Khan,21,262.5
2023,KKR v PBKS,Harpreet Brar,17,188.88
2023,KKR v PBKS,Jason Roy,38,158.33
2023,KKR v PBKS,Rahmanullah Gurbaz,15,125
2023,KKR v PBKS,Nitish Rana,51,134.21
2023,KKR v PBKS,Venkatesh Iyer,11,84.61
2023,KKR v PBKS,Andre Russell,42,182.6
2023,KKR v PBKS,Rinku Singh,21,210
2023,KKR v PBKS,Shardul Thakur,0,0
2023,MI v RCB,Virat Kohli,1,25
2023,MI v RCB,Faf du Plessis,65,158.53
2023,MI v RCB,Anuj Rawat,6,150
2023,MI v RCB,Glenn Maxwell,68,206.06
2023,MI v RCB,Mahipal Lomror,1,33.33
2023,MI v RCB,Dinesh Karthik,30,166.66
2023,MI v RCB,Kedar Jadhav,12,120
2023,MI v RCB,Wanindu Hasaranga,12,150
2023,MI v RCB,Ishan Kishan,42,200
2023,MI v RCB,Rohit Sharma,7,87.5
2023,MI v RCB,Suryakumar Yadav,83,237.14
2023,MI v RCB,Nehal Wadhera,52,152.94
2023,MI v RCB,Tim David,0,0
2023,MI v RCB,Cameron Green,2,100
2023,CSK v DC,Ruturaj Gaikwad,24,133.33
2023,CSK v DC,Devon Conway,10,76.92
2023,CSK v DC,Ajinkya Rahane,21,105
2023,CSK v DC,Moeen Ali,7,58.33
2023,CSK v DC,Shivam Dube,25,208.33
2023,CSK v DC,Ambati Rayudu,23,135.29
2023,CSK v DC,Ravindra Jadeja,21,131.25
2023,CSK v DC,MS Dhoni,20,222.22
2023,CSK v DC,Deepak Chahar,1,50
2023,CSK v DC,Tushar Deshpande,0,0
2023,CSK v DC,David Warner,0,0
2023,CSK v DC,Phil Salt,17,154.54
2023,CSK v DC,Mitchell Marsh,5,125
2023,CSK v DC,Manish Pandey,27,93.1
2023,CSK v DC,Rilee Rossouw,35,94.59
2023,CSK v DC,Ripal Patel,10,62.5
2023,CSK v DC,Axar Patel,21,175
2023,CSK v DC,Aman Hakim Khan,2,66.66
2023,CSK v DC,Lalit Yadav,12,240
2023,CSK v DC,Kuldeep Yadav,0,0
2023,KKR v RR,Jason Roy,10,125
2023,KKR v RR,Rahmanullah Gurbaz,18,150
2023,KKR v RR,Venkatesh Iyer,57,135.71
2023,KKR v RR,Nitish Rana,22,129.41
2023,KKR v RR,Andre Russell,10,100
2023,KKR v RR,Rinku Singh,16,88.88
2023,KKR v RR,Shardul Thakur,1,50
2023,KKR v RR,Anukul Roy,6,100
2023,KKR v RR,Sunil Narine,6,120
2023,KKR v RR,Yashasvi Jaiswal,98,208.51
2023,KKR v RR,Jos Buttler,0,0
2023,KKR v RR,Sanju Samson,48,165.51
2023,MI v GT,Ishan Kishan,31,155
2023,MI v GT,Rohit Sharma,29,161.11
2023,MI v GT,Suryakumar Yadav,103,210.2
2023,MI v GT,Nehal Wadhera,15,214.28
2023,MI v GT,Vishnu Vinod,30,150
2023,MI v GT,Tim David,5,166.66
2023,MI v GT,Cameron Green,3,100
2023,MI v GT,Wriddhiman Saha,2,40
2023,MI v GT,Shubman Gill,6,66.66
2023,MI v GT,Hardik Pandya,4,133.33
2023,MI v GT,Vijay Shankar,29,207.14
2023,MI v GT,David Miller,41,157.69
2023,MI v GT,Abhinav Manohar,2,66.66
2023,MI v GT,Rahul Tewatia,14,107.69
2023,MI v GT,Rashid Khan,79,246.87
2023,MI v GT,Noor Ahmad,1,33.33
2023,MI v GT,Alzarri Joseph,7,58.33
2023,SRH v LSG,Anmolpreet Singh,36,133.33
2023,SRH v LSG,Abhishek Sharma,7,140
2023,SRH v LSG,Rahul Tripathi,20,153.84
2023,SRH v LSG,Aiden Markram,28,140
2023,SRH v LSG,Heinrich Klaasen,47,162.06
2023,SRH v LSG,Glenn Phillips,0,0
2023,SRH v LSG,Abdul Samad,37,148
2023,SRH v LSG,Bhuvneshwar Kumar,2,200
2023,SRH v LSG,Kyle Mayers,2,14.28
2023,SRH v LSG,Quinton de Kock,29,152.63
2023,SRH v LSG,Prerak Mankad,64,142.22
2023,SRH v LSG,Marcus Stoinis,40,160
2023,SRH v LSG,Nicholas Pooran,44,338.46
2023,DC v PBKS,Prabhsimran Singh,103,158.46
2023,DC v PBKS,Shikhar Dhawan,7,140
2023,DC v PBKS,Liam Livingstone,4,80
2023,DC v PBKS,Jitesh Sharma,5,100
2023,DC v PBKS,Sam Curran,20,83.33
2023,DC v PBKS,Harpreet Brar,2,40
2023,DC v PBKS,M Shahrukh Khan,2,50
2023,DC v PBKS,Sikandar Raza,11,157.14
2023,DC v PBKS,Rishi Dhawan,0,0
2023,DC v PBKS,David Warner,54,200
2023,DC v PBKS,Phil Salt,21,123.52
2023,DC v PBKS,Mitchell Marsh,3,75
2023,DC v PBKS,Rilee Rossouw,5,100
2023,DC v PBKS,Axar Patel,1,50
2023,DC v PBKS,Manish Pandey,0,0
2023,DC v PBKS,Aman Hakim Khan,16,88.88
2023,DC v PBKS,Praveen Dubey,16,80
2023,DC v PBKS,Kuldeep Yadav,10,58.82
2023,DC v PBKS,Mukesh Kumar,6,85.71
2023,RR v RCB,Virat Kohli,18,94.73
2023,RR v RCB,Faf du Plessis,55,125
2023,RR v RCB,Glenn Maxwell,54,163.63
2023,RR v RCB,Mahipal Lomror,1,50
2023,RR v RCB,Dinesh Karthik,0,0
2023,RR v RCB,Michael Bracewell,9,100
2023,RR v RCB,Anuj Rawat,29,263.63
2023,RR v RCB,Yashasvi Jaiswal,0,0
2023,RR v RCB,Jos Buttler,0,0
2023,RR v RCB,Sanju Samson,4,80
2023,RR v RCB,Joe Root,10,66.66
2023,RR v RCB,Devdutt Padikkal,4,100
2023,RR v RCB,Shimron Hetmyer,35,184.21
2023,RR v RCB,Dhruv Jurel,1,14.28
2023,RR v RCB,Ravichandran Ashwin,0,0
2023,RR v RCB,Adam Zampa,2,33.33
2023,RR v RCB,Sandeep Sharma,0,0
2023,RR v RCB,KM Asif,0,0
2023,CSK v KKR,Ruturaj Gaikwad,17,130.76
2023,CSK v KKR,Devon Conway,30,107.14
2023,CSK v KKR,Ajinkya Rahane,16,145.45
2023,CSK v KKR,Ambati Rayudu,4,57.14
2023,CSK v KKR,Shivam Dube,48,141.17
2023,CSK v KKR,Moeen Ali,1,50
2023,CSK v KKR,Ravindra Jadeja,20,83.33
2023,CSK v KKR,MS Dhoni,2,66.66
2023,CSK v KKR,Jason Roy,12,80
2023,CSK v KKR,Rahmanullah Gurbaz,1,25
2023,CSK v KKR,Venkatesh Iyer,9,225
2023,CSK v KKR,Nitish Rana,57,129.54
2023,CSK v KKR,Rinku Singh,54,125.58
2023,CSK v KKR,Andre Russell,2,100
2023,GT v SRH,Wriddhiman Saha,0,0
2023,GT v SRH,Shubman Gill,101,174.13
2023,GT v SRH,Sai Sudharsan,47,130.55
2023,GT v SRH,Hardik Pandya,8,133.33
2023,GT v SRH,David Miller,7,140
2023,GT v SRH,Rahul Tewatia,3,100
2023,GT v SRH,Dasun Shanaka,9,128.57
2023,GT v SRH,Rashid Khan,0,0
2023,GT v SRH,Noor Ahmad,0,0
2023,GT v SRH,Mohammed Shami,0,0
2023,GT v SRH,Mohit Sharma,0,0
2023,GT v SRH,Anmolpreet Singh,5,125
2023,GT v SRH,Abhishek Sharma,5,100
2023,GT v SRH,Aiden Markram,10,100
2023,GT v SRH,Rahul Tripathi,1,50
2023,GT v SRH,Heinrich Klaasen,64,145.45
2023,GT v SRH,Sanvir Singh,7,116.66
2023,GT v SRH,Abdul Samad,4,133.33
2023,GT v SRH,Marco Jansen,3,50
2023,GT v SRH,Bhuvneshwar Kumar,27,103.84
2023,GT v SRH,Mayank Markande,18,200
2023,GT v SRH,Fazalhaq Farooqi,1,20
2023,LSG v MI,Deepak Hooda,5,71.42
2023,LSG v MI,Quinton de Kock,16,106.66
2023,LSG v MI,Prerak Mankad,0,0
2023,LSG v MI,Krunal Pandya,49,116.66
2023,LSG v MI,Marcus Stoinis,89,189.36
2023,LSG v MI,Nicholas Pooran,8,100
2023,LSG v MI,Ishan Kishan,59,151.28
2023,LSG v MI,Rohit Sharma,37,148
2023,LSG v MI,Suryakumar Yadav,7,77.77
2023,LSG v MI,Nehal Wadhera,16,80
2023,LSG v MI,Tim David,32,168.42
2023,LSG v MI,Vishnu Vinod,2,50
2023,LSG v MI,Cameron Green,4,66.66
2023,PBKS v DC,David Warner,46,148.38
2023,PBKS v DC,Prithvi Shaw,54,142.1
2023,PBKS v DC,Rilee Rossouw,82,221.62
2023,PBKS v DC,Phil Salt,26,185.71
2023,PBKS v DC,Prabhsimran Singh,22,115.78
2023,PBKS v DC,Shikhar Dhawan,0,0
2023,PBKS v DC,Atharva Taide,55,130.95
2023,PBKS v DC,Liam Livingstone,94,195.83
2023,PBKS v DC,Jitesh Sharma,0,0
2023,PBKS v DC,M Shahrukh Khan,6,200
2023,PBKS v DC,Sam Curran,11,220
2023,PBKS v DC,Harpreet Brar,0,0
2023,PBKS v DC,Rahul Chahar,0,0
2023,SRH v RCB,Abhishek Sharma,11,78.57
2023,SRH v RCB,Rahul Tripathi,15,125
2023,SRH v RCB,Aiden Markram,18,90
2023,SRH v RCB,Heinrich Klaasen,104,203.92
2023,SRH v RCB,Harry Brook,27,142.1
2023,SRH v RCB,Glenn Phillips,5,125
2023,SRH v RCB,Virat Kohli,100,158.73
2023,SRH v RCB,Faf du Plessis,71,151.06
2023,SRH v RCB,Glenn Maxwell,5,166.66
2023,SRH v RCB,Michael Bracewell,4,100
2023,PBKS v RR,Prabhsimran Singh,2,100
2023,PBKS v RR,Shikhar Dhawan,17,141.66
2023,PBKS v RR,Atharva Taide,19,158.33
2023,PBKS v RR,Liam Livingstone,9,69.23
2023,PBKS v RR,Sam Curran,49,158.06
2023,PBKS v RR,Jitesh Sharma,44,157.14
2023,PBKS v RR,M Shahrukh Khan,41,178.26
2023,PBKS v RR,Yashasvi Jaiswal,50,138.88
2023,PBKS v RR,Jos Buttler,0,0
2023,PBKS v RR,Devdutt Padikkal,51,170
2023,PBKS v RR,Sanju Samson,2,66.66
2023,PBKS v RR,Shimron Hetmyer,46,164.28
2023,PBKS v RR,Riyan Parag,20,166.66
2023,PBKS v RR,Dhruv Jurel,10,250
2023,PBKS v RR,Trent Boult,1,50
2023,DC v CSK,Ruturaj Gaikwad,79,158
2023,DC v CSK,Devon Conway,87,167.3
2023,DC v CSK,Shivam Dube,22,244.44
2023,DC v CSK,MS Dhoni,5,125
2023,DC v CSK,Ravindra Jadeja,20,285.71
2023,DC v CSK,Prithvi Shaw,5,71.42
2023,DC v CSK,David Warner,86,148.27
2023,DC v CSK,Phil Salt,3,50
2023,DC v CSK,Rilee Rossouw,0,0
2023,DC v CSK,Yash Dhull,13,86.66
2023,DC v CSK,Axar Patel,15,187.5
2023,DC v CSK,Aman Hakim Khan,7,77.77
2023,DC v CSK,Lalit Yadav,6,50
2023,DC v CSK,Anrich Nortje,0,0
2023,DC v CSK,Kuldeep Yadav,0,0
2023,DC v CSK,Chetan Sakariya,0,0
2023,KKR v LSG,Karan Sharma,3,60
2023,KKR v LSG,Quinton de Kock,28,103.7
2023,KKR v LSG,Prerak Mankad,26,130
2023,KKR v LSG,Marcus Stoinis,0,0
2023,KKR v LSG,Krunal Pandya,9,112.5
2023,KKR v LSG,Ayush Badoni,25,119.04
2023,KKR v LSG,Nicholas Pooran,58,193.33
2023,KKR v LSG,Krishnappa Gowtham,11,275
2023,KKR v LSG,Ravi Bishnoi,2,100
2023,KKR v LSG,Naveen0ul0Haq,2,66.66
2023,KKR v LSG,Jason Roy,45,160.71
2023,KKR v LSG,Venkatesh Iyer,24,160
2023,KKR v LSG,Nitish Rana,8,80
2023,KKR v LSG,Rahmanullah Gurbaz,10,66.66
2023,KKR v LSG,Rinku Singh,67,203.03
2023,KKR v LSG,Andre Russell,7,77.77
2023,KKR v LSG,Shardul Thakur,3,42.85
2023,KKR v LSG,Sunil Narine,1,50
2023,KKR v LSG,Vaibhav Arora,1,100
2023,MI v SRH,Vivrant Sharma,69,146.8
2023,MI v SRH,Mayank Agarwal,83,180.43
2023,MI v SRH,Heinrich Klaasen,18,138.46
2023,MI v SRH,Glenn Phillips,1,25
2023,MI v SRH,Aiden Markram,13,185.71
2023,MI v SRH,Harry Brook,0,0
2023,MI v SRH,Sanvir Singh,4,133.33
2023,MI v SRH,Ishan Kishan,14,116.66
2023,MI v SRH,Rohit Sharma,56,151.35
2023,MI v SRH,Cameron Green,100,212.76
2023,MI v SRH,Suryakumar Yadav,25,156.25
2023,RCB v GT,Virat Kohli,101,165.57
2023,RCB v GT,Faf du Plessis,28,147.36
2023,RCB v GT,Glenn Maxwell,11,220
2023,RCB v GT,Mahipal Lomror,1,33.33
2023,RCB v GT,Michael Bracewell,26,162.5
2023,RCB v GT,Dinesh Karthik,0,0
2023,RCB v GT,Anuj Rawat,23,153.33
2023,RCB v GT,Wriddhiman Saha,12,85.71
2023,RCB v GT,Shubman Gill,104,200
2023,RCB v GT,Vijay Shankar,53,151.42
2023,RCB v GT,Dasun Shanaka,0,0
2023,RCB v GT,David Miller,6,85.71
2023,RCB v GT,Rahul Tewatia,4,80
2023,CSK v GT,Ruturaj Gaikwad,60,136.36
2023,CSK v GT,Devon Conway,40,117.64
2023,CSK v GT,Shivam Dube,1,33.33
2023,CSK v GT,Ajinkya Rahane,17,170
2023,CSK v GT,Ambati Rayudu,17,188.88
2023,CSK v GT,Ravindra Jadeja,22,137.5
2023,CSK v GT,MS Dhoni,1,50
2023,CSK v GT,Moeen Ali,9,225
2023,CSK v GT,Wriddhiman Saha,12,109.09
2023,CSK v GT,Shubman Gill,42,110.52
2023,CSK v GT,Hardik Pandya,8,114.28
2023,CSK v GT,Dasun Shanaka,17,106.25
2023,CSK v GT,David Miller,4,66.66
2023,CSK v GT,Vijay Shankar,14,140
2023,CSK v GT,Rahul Tewatia,3,60
